0.000000000000000000e+00,3.615006405737054007e-01,1.067300000000000000e+04
1.000000000000000000e+00,3.635776780672870800e-01,3.923500000000000000e+03
2.000000000000000000e+00,3.672427484872444747e-01,1.450000000000000000e+03
3.000000000000000000e+00,3.871349182519862597e-01,5.440000000000000000e+02
4.000000000000000000e+00,4.486547632687440390e-01,2.030000000000000000e+02
5.000000000000000000e+00,5.597646721193859642e-01,7.700000000000000000e+01
6.000000000000000000e+00,7.199891631547259419e-01,2.800000000000000000e+01
7.000000000000000000e+00,1.076086956521739246e+00,1.100000000000000000e+01
