0.000000000000000000e+00,3.615006405737054007e-01,1.067300000000000000e+04
1.000000000000000000e+00,3.598051521220750337e-01,3.936500000000000000e+03
2.000000000000000000e+00,3.629863198255554591e-01,1.462000000000000000e+03
3.000000000000000000e+00,3.773880641154552240e-01,5.450000000000000000e+02
4.000000000000000000e+00,4.305948372805115665e-01,2.035000000000000000e+02
5.000000000000000000e+00,5.418464193270061680e-01,7.700000000000000000e+01
6.000000000000000000e+00,6.837716484926233962e-01,2.900000000000000000e+01
7.000000000000000000e+00,1.014204545454545414e+00,1.100000000000000000e+01
